10409763,s3,T35,T11,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate ",NF-kappaB, or synergize with ,TRADD," in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s3,T11,T36,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with ",TRADD, in ,NF-kappaB," activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s3,T35,T12,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate ",NF-kappaB," or synergize with TRADD in NF-kappaB activation, while ",TNFR1," requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s3,T36,T12,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in ",NF-kappaB," activation, while ",TNFR1," requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s3,T35,T36,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate ",NF-kappaB, or synergize with TRADD in ,NF-kappaB," activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T15,T16,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while ",TNFR1, requires ,TRADD," residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Complex_formation
10409763,s4,T13,T14,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, ",LMP1, does not require ,TRADD," residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T13,T15,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, ",LMP1," does not require TRADD residues 294 to 312 for NF-kappaB activation, while ",TNFR1," requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T13,T16,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, ",LMP1," does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires ",TRADD," residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T13,T37,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, ",LMP1, does not require TRADD residues 294 to 312 for ,NF-kappaB," activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T14,T15,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require ",TRADD," residues 294 to 312 for NF-kappaB activation, while ",TNFR1," requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T14,T16,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require ",TRADD," residues 294 to 312 for NF-kappaB activation, while TNFR1 requires ",TRADD," residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T14,T37,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require ",TRADD, residues 294 to 312 for ,NF-kappaB," activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T37,T15,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for ",NF-kappaB," activation, while ",TNFR1," requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s4,T37,T16,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for ",NF-kappaB," activation, while TNFR1 requires ",TRADD," residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s5,T17,T18,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. ",LMP1, is partially blocked for NF-kappaB activation by a ,TRADD," mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Complex_formation
10409763,s5,T17,T38,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. ",LMP1, is partially blocked for ,NF-kappaB," activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s5,T38,T18,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for ",NF-kappaB, activation by a ,TRADD," mutant consisting of residues 122 to 293. Unlike TNFR1, LMP1 can interact directly with receptor-interacting protein (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Not_a_complex
10409763,s6,T20,T26,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, ",LMP1, can interact directly with ,receptor-interacting protein," (RIP) and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Complex_formation
10409763,s6,T20,T27,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, ",LMP1, can interact directly with receptor-interacting protein (,RIP,") and stably associates with RIP in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Complex_formation
10409763,s6,T20,T28,"The Epstein-Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor-associated proteins TRADD and receptor-interacting protein (RIP) but does not induce apoptosis or require RIP for NF-kappaB activation. 
A site in the Epstein-Barr virus (EBV) transforming protein LMP1 that constitutively associates with the tumor necrosis factor receptor 1 (TNFR1)-associated death domain protein TRADD to mediate NF-kappaB and c-Jun N-terminal kinase activation is critical for long-term lymphoblastoid cell proliferation. We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD. LMP1 needs only 11 amino acids to activate NF-kappaB or synergize with TRADD in NF-kappaB activation, while TNFR1 requires approximately 70 residues. Further, LMP1 does not require TRADD residues 294 to 312 for NF-kappaB activation, while TNFR1 requires TRADD residues 296 to 302. LMP1 is partially blocked for NF-kappaB activation by a TRADD mutant consisting of residues 122 to 293. Unlike TNFR1, ",LMP1, can interact directly with receptor-interacting protein (RIP) and stably associates with ,RIP," in EBV-transformed lymphoblastoid cell lines. Surprisingly, LMP1 does not require RIP for NF-kappaB activation. Despite constitutive association with TRADD or RIP, LMP1 does not induce apoptosis in EBV-negative Burkitt lymphoma or human embryonic kidney 293 cells. These results add a different perspective to the molecular interactions through which LMP1, TRADD, and RIP participate in B-lymphocyte activation and growth. ",Complex_formation
